x_test,p_true,p_mid,p_va,p0,p1,width,u_cal,bootstrap_sd
-1.0861723446893787,0.10118069199658547,0.02666666666666667,0.05063291139240507,-0.0,0.05333333333333334,0.05333333333333334,0.03720613250925574,0.009286491597095823
-1.0781563126252505,0.10123877647799097,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.027779267003456967
-1.0701402805611222,0.10129971379286958,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.027779267003456967
-1.062124248496994,0.10136364359023055,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.027779267003456967
-1.0541082164328657,0.10143071230781643,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.027779267003456967
-1.0460921843687374,0.10150107349736073,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.027779267003456967
-1.0380761523046091,0.10157488816494782,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.027779267003456967
-1.0300601202404809,0.10165232512712695,0.16666666666666669,0.1875,0.13333333333333333,0.2,0.06666666666666668,0.09622504486493764,0.04970014828806065
-1.0220440881763528,0.10173356138345564,0.16666666666666669,0.1875,0.13333333333333333,0.2,0.06666666666666668,0.09622504486493764,0.04970014828806065
-1.0140280561122246,0.10181878250617109,0.16666666666666669,0.1875,0.13333333333333333,0.2,0.06666666666666668,0.09622504486493764,0.04970014828806065
-1.0060120240480963,0.10190818304771107,0.16666666666666669,0.1875,0.13333333333333333,0.2,0.06666666666666668,0.09622504486493764,0.04970014828806065
-0.997995991983968,0.10200196696683053,0.16666666666666669,0.1875,0.13333333333333333,0.2,0.06666666666666668,0.09622504486493764,0.04970014828806065
-0.9899799599198398,0.10210034807408218,0.16666666666666669,0.1875,0.13333333333333333,0.2,0.06666666666666668,0.09622504486493764,0.04970014828806065
-0.9819639278557115,0.10220355049745418,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.028113698908735482
-0.9739478957915833,0.10231180916898036,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.028113698908735482
-0.965931863727455,0.10242537033316153,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.028113698908735482
-0.9579158316633267,0.10254449207805873,0.12545454545454546,0.14965986394557823,0.09090909090909091,0.16,0.06909090909090909,0.08706524924357151,0.03956870631191916
-0.9498997995991985,0.1026694448899408,0.12545454545454546,0.14965986394557823,0.09090909090909091,0.16,0.06909090909090909,0.08706524924357151,0.03956870631191916
-0.9418837675350702,0.10280051223238916,0.16666666666666669,0.1875,0.13333333333333333,0.2,0.06666666666666668,0.09622504486493764,0.05154500918454335
-0.9338677354709419,0.10293799115078231,0.16666666666666669,0.1875,0.13333333333333333,0.2,0.06666666666666668,0.09622504486493764,0.05154500918454335
